"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Bodyanskiy Y.; Grimm P.; Mashtalir S.; Vinarski V.","Bodyanskiy, Yevgeniy (13105377000); Grimm, Paul (7006977704); Mashtalir, Sergey (36183980100); Vinarski, Vladimir (36184256500)","13105377000; 7006977704; 36183980100; 36184256500","Fast training of neural networks for image compression","2010","10.1007/978-3-642-14400-4_13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954866685&doi=10.1007%2f978-3-642-14400-4_13&partnerID=40&md5=e9787287ac4bc775b41f56f31e2c9772","Computer Science Faculty, Kharkiv National University of Radio Electronics, Kharkiv 61166, pr. Lenina 14, Ukraine; University of Applied Sciences, Erfurt 99085, Altonaer st. 25, Germany; University of Applied Sciences and Arts, Hannover 30459, Ricklinger Stadtweg 120, Germany","Bodyanskiy Y., Computer Science Faculty, Kharkiv National University of Radio Electronics, Kharkiv 61166, pr. Lenina 14, Ukraine; Grimm P., University of Applied Sciences, Erfurt 99085, Altonaer st. 25, Germany; Mashtalir S., Computer Science Faculty, Kharkiv National University of Radio Electronics, Kharkiv 61166, pr. Lenina 14, Ukraine; Vinarski V., University of Applied Sciences and Arts, Hannover 30459, Ricklinger Stadtweg 120, Germany","16113349","3642143997; 978-364214399-1","",""
"Glukhov A.A.; Antsyferov A.V.; Trofymov V.V.","Glukhov, A.A. (56114584100); Antsyferov, A.V. (25640789900); Trofymov, V.V. (56085165700)","56114584100; 25640789900; 56085165700","Experience of employing geoinformation systems in solving problems of seismic exploration in mines","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907086964&partnerID=40&md5=d9ebd6d684b50077ef36135f1c8de89a","Ukrainian State Research and Design Institute of Mining Geology, Rock Mechanics and Mine Surveying, UkrNIMI NAS Ukraine, Ukraine","Glukhov A.A., Ukrainian State Research and Design Institute of Mining Geology, Rock Mechanics and Mine Surveying, UkrNIMI NAS Ukraine, Ukraine; Antsyferov A.V., Ukrainian State Research and Design Institute of Mining Geology, Rock Mechanics and Mine Surveying, UkrNIMI NAS Ukraine, Ukraine; Trofymov V.V., Ukrainian State Research and Design Institute of Mining Geology, Rock Mechanics and Mine Surveying, UkrNIMI NAS Ukraine, Ukraine","","","",""
"Lyashenko V.I.; Dudchenko A.Kh.","Lyashenko, V.I. (8915855500); Dudchenko, A.Kh. (57197325005)","8915855500; 57197325005","Creation and implementation of seismic safe technology of uranium deposits underground mining","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864270974&partnerID=40&md5=75fb5da4fb8c61caf2ba0033df7fb891","State Enterpise Ukrainan R and D Institute for Industrial Technology, Zheltye Vody, Ukraine","Lyashenko V.I., State Enterpise Ukrainan R and D Institute for Industrial Technology, Zheltye Vody, Ukraine; Dudchenko A.Kh., State Enterpise Ukrainan R and D Institute for Industrial Technology, Zheltye Vody, Ukraine","22232362","","",""
"Yana B.","Yana, Brenych (48861029000)","48861029000","Neural network information technology of classification","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955787535&partnerID=40&md5=2c4383efb8cef16c78061475edcd94bf","Informational Technologies Department, Volyn State University, Lutsk 43000, 13, Volia av., Ukraine","Yana B., Informational Technologies Department, Volyn State University, Lutsk 43000, 13, Volia av., Ukraine","","978-966219116-5","",""
"Krukovskiy A.P.; Krukovskaya V.V.","Krukovskiy, A.P. (57209577290); Krukovskaya, V.V. (56561259100)","57209577290; 56561259100","Research of the stress condition of massif around mine working with bolting at the drive working by blast-hole drilling","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864236980&partnerID=40&md5=23449ebc1ec288cd8ad25b7b92f42fd5","N.S. Poliakov Institute of Geotechnical Mechanics, National Academy of Sciences of Ukraine, Dnepropetrovsk, Ukraine","Krukovskiy A.P., N.S. Poliakov Institute of Geotechnical Mechanics, National Academy of Sciences of Ukraine, Dnepropetrovsk, Ukraine; Krukovskaya V.V., N.S. Poliakov Institute of Geotechnical Mechanics, National Academy of Sciences of Ukraine, Dnepropetrovsk, Ukraine","22232362","","",""
"Mychak A.G.; Filipovich V.","Mychak, A.G. (56358691200); Filipovich, V. (56358817600)","56358691200; 56358817600","An express geo-information technology to control urbanized areas environment based on multiband and hyperspectral data analysis","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907064296&partnerID=40&md5=ed15c58f81058301b3014fd7a34c0b3f","Scientific Centre for Aerospace Research of the Earth, IGS NAS of Ukraine, Ukraine","Mychak A.G., Scientific Centre for Aerospace Research of the Earth, IGS NAS of Ukraine, Ukraine; Filipovich V., Scientific Centre for Aerospace Research of the Earth, IGS NAS of Ukraine, Ukraine","","","",""
"Maevsky O.S.; Daniel P.","Maevsky, O.S. (55922170100); Daniel, P. (55921091600)","55922170100; 55921091600","The stone industry in the Ukraine","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887279420&partnerID=40&md5=3f52887b159fd616d77c7bf6efb0b57e","Agency of Industrial Marketing, Kiev, Ukraine; Industry of a natural stone, Spain; Research on Natural Stone Market, United Kingdom","Maevsky O.S., Agency of Industrial Marketing, Kiev, Ukraine, Research on Natural Stone Market, United Kingdom; Daniel P., Industry of a natural stone, Spain","00172278","","",""
"Ferencz C.; Lizunov G.; Crespon F.; Price I.; Bankov L.; Przepiórka D.; Brieß K.; Dudkin D.; Girenko A.; Korepanov V.; Kuzmych A.; Skorokhod T.; Marinov P.; Piankova O.; Rothkaehl H.; Shtus T.; Steinbach P.; Lichtenberger J.; Sterenharz A.; Vassileva A.","Ferencz, Csaba (56213950600); Lizunov, Georgii (23994121800); Crespon, François (25931956900); Price, Ivan (57220339270); Bankov, Ludmil (6506035236); Przepiórka, Dorota (56177880200); Brieß, Klaus (6603663361); Dudkin, Denis (56178554100); Girenko, Andrey (56178697300); Korepanov, Valery (7005712075); Kuzmych, Andrii (56178738400); Skorokhod, Tetiana (54956344400); Marinov, Pencho (55772523100); Piankova, Olena (56177710200); Rothkaehl, Hanna (6701882784); Shtus, Tetyana (56178561000); Steinbach, Péter (35893341800); Lichtenberger, János (6603858384); Sterenharz, Arnold (55318043900); Vassileva, Any (56178287300)","56213950600; 23994121800; 25931956900; 57220339270; 6506035236; 56177880200; 6603663361; 56178554100; 56178697300; 7005712075; 56178738400; 54956344400; 55772523100; 56177710200; 6701882784; 56178561000; 35893341800; 6603858384; 55318043900; 56178287300","Ionosphere waves service (IWS) - A problem-oriented tool in ionosphere and space weather research produced by POPDAT project","2014","10.1051/swsc/2014013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901292632&doi=10.1051%2fswsc%2f2014013&partnerID=40&md5=5d4ed130435d5f966c02a1daa6f2a5dc","Eötvös Loránd University, 1117 Budapest, Pázmány P.s. (1/A), Hungary; Space Research Institute, NASU, SSAU, 03680 Kyiv, 40 Acad. Glushkova Ave., Ukraine; NOVELTIS SAS, 1003 Lausanne, Rue de la Mercerie 12, Switzerland; Space Research and Technology Institute (BAS), 1113 Sofia, Georgi Bonchev Str., Bulgaria; Space Research Center (PAS), 00-716 Warshaw, Bartycka 18A, Poland; TU Berlin, Institut für Luft- und Raumfahrt, 10587 Berlin, Marchstraße 12-14, Germany; Lviv Center of Institute of Space Research, NASU, SSAU, 79601 Lviv, 5-A Naukova str., Ukraine; ECM Office, 10557 Berlin, Joachim-Karnatz-Allee 21, Germany; MTA-ELTE Research Group for Geology, Geophysics and Space Sci., 1117 Budapest, Pázmány P.s. (1/A), Hungary","Ferencz C., Eötvös Loránd University, 1117 Budapest, Pázmány P.s. (1/A), Hungary; Lizunov G., Space Research Institute, NASU, SSAU, 03680 Kyiv, 40 Acad. Glushkova Ave., Ukraine; Crespon F., NOVELTIS SAS, 1003 Lausanne, Rue de la Mercerie 12, Switzerland; Price I., NOVELTIS SAS, 1003 Lausanne, Rue de la Mercerie 12, Switzerland; Bankov L., Space Research and Technology Institute (BAS), 1113 Sofia, Georgi Bonchev Str., Bulgaria; Przepiórka D., Space Research Center (PAS), 00-716 Warshaw, Bartycka 18A, Poland; Brieß K., TU Berlin, Institut für Luft- und Raumfahrt, 10587 Berlin, Marchstraße 12-14, Germany; Dudkin D., Lviv Center of Institute of Space Research, NASU, SSAU, 79601 Lviv, 5-A Naukova str., Ukraine; Girenko A., ECM Office, 10557 Berlin, Joachim-Karnatz-Allee 21, Germany; Korepanov V., Lviv Center of Institute of Space Research, NASU, SSAU, 79601 Lviv, 5-A Naukova str., Ukraine; Kuzmych A., Space Research Institute, NASU, SSAU, 03680 Kyiv, 40 Acad. Glushkova Ave., Ukraine; Skorokhod T., Space Research Institute, NASU, SSAU, 03680 Kyiv, 40 Acad. Glushkova Ave., Ukraine; Marinov P., Space Research and Technology Institute (BAS), 1113 Sofia, Georgi Bonchev Str., Bulgaria; Piankova O., Space Research Institute, NASU, SSAU, 03680 Kyiv, 40 Acad. Glushkova Ave., Ukraine; Rothkaehl H., Space Research Center (PAS), 00-716 Warshaw, Bartycka 18A, Poland; Shtus T., Lviv Center of Institute of Space Research, NASU, SSAU, 79601 Lviv, 5-A Naukova str., Ukraine; Steinbach P., Eötvös Loránd University, 1117 Budapest, Pázmány P.s. (1/A), Hungary, MTA-ELTE Research Group for Geology, Geophysics and Space Sci., 1117 Budapest, Pázmány P.s. (1/A), Hungary; Lichtenberger J., Eötvös Loránd University, 1117 Budapest, Pázmány P.s. (1/A), Hungary; Sterenharz A., ECM Office, 10557 Berlin, Joachim-Karnatz-Allee 21, Germany; Vassileva A., Space Research and Technology Institute (BAS), 1113 Sofia, Georgi Bonchev Str., Bulgaria","21157251","","","All Open Access; Gold Open Access; Green Open Access"
"Bazyka D.A.; Prysyazhnyuk A.Ye.; Romanenko A.Ye.; Fedorenko Z.P.; Gudzenko N.A.; Fuzik M.M.; Khukhrianska O.M.; Trotsyuk N.K.; Gulak L.O.; Goroch Ye.L.; Sumkina Ye.V.","Bazyka, D.A. (6603901937); Prysyazhnyuk, A.Ye. (6506692250); Romanenko, A.Ye. (7101780509); Fedorenko, Z.P. (6602377516); Gudzenko, N.A. (10541031300); Fuzik, M.M. (16028378400); Khukhrianska, O.M. (37052320800); Trotsyuk, N.K. (37052757300); Gulak, L.O. (24467763900); Goroch, Ye.L. (56090792300); Sumkina, Ye.V. (56561216400)","6603901937; 6506692250; 7101780509; 6602377516; 10541031300; 16028378400; 37052320800; 37052757300; 24467763900; 56090792300; 56561216400","Cancer incidence and nuclear facilities in Ukraine: A community-based study","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865982629&partnerID=40&md5=bad5f88f2416bf1347219cc16971ffa6","National Research Center for Radiation Medicine, NAMS of Ukraine, Kyiv, Ukraine; National Cancer Institute, MPH of Ukraine, Kyiv, Ukraine","Bazyka D.A., National Research Center for Radiation Medicine, NAMS of Ukraine, Kyiv, Ukraine; Prysyazhnyuk A.Ye., National Research Center for Radiation Medicine, NAMS of Ukraine, Kyiv, Ukraine; Romanenko A.Ye., National Research Center for Radiation Medicine, NAMS of Ukraine, Kyiv, Ukraine; Fedorenko Z.P., National Cancer Institute, MPH of Ukraine, Kyiv, Ukraine; Gudzenko N.A., National Research Center for Radiation Medicine, NAMS of Ukraine, Kyiv, Ukraine; Fuzik M.M., National Research Center for Radiation Medicine, NAMS of Ukraine, Kyiv, Ukraine; Khukhrianska O.M., National Research Center for Radiation Medicine, NAMS of Ukraine, Kyiv, Ukraine; Trotsyuk N.K., National Research Center for Radiation Medicine, NAMS of Ukraine, Kyiv, Ukraine; Gulak L.O., National Cancer Institute, MPH of Ukraine, Kyiv, Ukraine; Goroch Ye.L., National Cancer Institute, MPH of Ukraine, Kyiv, Ukraine; Sumkina Ye.V., National Cancer Institute, MPH of Ukraine, Kyiv, Ukraine","18129269","","EKSOD",""
"Kuchin A.S.","Kuchin, A.S. (55320284600)","55320284600","Analysis of maximum values of vertical and horizontal displacement of earth surface","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864247077&partnerID=40&md5=028955fae9ccf04634ce576d8e03f8b4","State Higher Educational Institution, National Mining University, Dnipropetrovsk, Ukraine","Kuchin A.S., State Higher Educational Institution, National Mining University, Dnipropetrovsk, Ukraine","22232362","","",""
"Topchylo O.","Topchylo, Olexandr (55575525900)","55575525900","Identification and disambiguation of product mentions with information retrieval and problem specific methods","2012","10.1109/ICDMW.2012.60","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873121662&doi=10.1109%2fICDMW.2012.60&partnerID=40&md5=1c80def39d43f7bc5159b21f12a40c4f","","","","978-076954925-5","",""
"Gasik M.M.; Kutsyn V.S.; Gasik M.I.","Gasik, M.M. (23018335100); Kutsyn, V.S. (6503904559); Gasik, M.I. (55832331700)","23018335100; 6503904559; 55832331700","Mathematical analysis of experimental data on MnO-SiO2-CaO system molten slag electric conductivity in manganese ferroalloy production","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870278380&partnerID=40&md5=3fad6e54857d92f3d900f7417221a976","Aalto University, FI-00076 Aalto, P.O. Box 11000, Finland; National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine; JSC, Nikopol Ferroalloy Plant, Nikopol, 53200, 310 Electrometallurgov St., Ukraine","Gasik M.M., Aalto University, FI-00076 Aalto, P.O. Box 11000, Finland; Kutsyn V.S., National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine; Gasik M.I., JSC, Nikopol Ferroalloy Plant, Nikopol, 53200, 310 Electrometallurgov St., Ukraine","20788312","","",""
"Zayats V.M.; Moroz O.I.","Zayats, V.M. (6603210615); Moroz, O.I. (56658444300)","6603210615; 56658444300","Approaches to Construction of Eco-Information Systems Based on Computer Technologies","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940309816&partnerID=40&md5=392b26f07ac8d81ebdbc31d4d7726c6e","National University Lviv Polytechnics, Ukraine","Zayats V.M., National University Lviv Polytechnics, Ukraine; Moroz O.I., National University Lviv Polytechnics, Ukraine","19936788","","",""
"Chertov O.; Tavrov D.","Chertov, Oleg (57206489823); Tavrov, Dan (55027316700)","57206489823; 55027316700","Providing group anonymity using wavelet transform","2012","10.1007/978-3-642-25704-9_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857479398&doi=10.1007%2f978-3-642-25704-9_5&partnerID=40&md5=f84682a65ceb6b41bce454f6b27a4e65","Faculty of Applied Mathematics, National Technical University of Ukraine, Kyiv Polytechnic Institute, Kyiv 03056, 37 Peremohy Prospekt, Ukraine","Chertov O., Faculty of Applied Mathematics, National Technical University of Ukraine, Kyiv Polytechnic Institute, Kyiv 03056, 37 Peremohy Prospekt, Ukraine; Tavrov D., Faculty of Applied Mathematics, National Technical University of Ukraine, Kyiv Polytechnic Institute, Kyiv 03056, 37 Peremohy Prospekt, Ukraine","16113349","978-364225703-2","","All Open Access; Green Open Access"
"Gumenik I.; Lozhnikov A.; Maevskiy A.","Gumenik, I. (6603223016); Lozhnikov, A. (57203935700); Maevskiy, A. (56926935300)","6603223016; 57203935700; 56926935300","Methodological principles of negative opencast mining influence increasing due to steady development","2012","10.1201/b13157-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871084695&doi=10.1201%2fb13157-9&partnerID=40&md5=65b607c0c5c5081d63e3fcbe3e6d33d0","National Mining University, Dnipropetrovs'k, Ukraine","Gumenik I., National Mining University, Dnipropetrovs'k, Ukraine; Lozhnikov A., National Mining University, Dnipropetrovs'k, Ukraine; Maevskiy A., National Mining University, Dnipropetrovs'k, Ukraine","","978-041566174-4","",""
"Kurgansky V.M.; Kolisnichenko V.G.; Malyar V.O.","Kurgansky, V.M. (56359009500); Kolisnichenko, V.G. (56358857000); Malyar, V.O. (56358752500)","56359009500; 56358857000; 56358752500","Investigation of thin-layer rocks-collectors of lower-Sarmatian Mukachevo cavity according to GIW and drilling data","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907064607&partnerID=40&md5=3c0b9b90aff6dd362c2fd5000f6b7c8a","Taras Shevchenko National University of Kyiv, Ukraine; NADRA Concern, Ukraine","Kurgansky V.M., Taras Shevchenko National University of Kyiv, Ukraine; Kolisnichenko V.G., NADRA Concern, Ukraine; Malyar V.O., Taras Shevchenko National University of Kyiv, Ukraine","","","",""
"Kharytonov M.M.; Kroik A.A.","Kharytonov, Mykola M. (20734753300); Kroik, Anna A. (6507275357)","20734753300; 6507275357","Environmental Security of Solid Wastes in the Western Donbas Coal Mining Region, Ukraine","2011","10.1007/978-94-007-1235-5_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883187277&doi=10.1007%2f978-94-007-1235-5_10&partnerID=40&md5=409a9f96f5c8c4a51c351f696fbdae11","Dnipropetrovsk State Agrarian University, Dnipropetrovsk, 49027, Voroshilova St., 25, Ukraine; Dnipropetrovsk National University, Dnipropetrovsk, 49600, Gagarina Av., 44, Ukraine","Kharytonov M.M., Dnipropetrovsk State Agrarian University, Dnipropetrovsk, 49027, Voroshilova St., 25, Ukraine; Kroik A.A., Dnipropetrovsk National University, Dnipropetrovsk, 49600, Gagarina Av., 44, Ukraine","18746519","978-940071234-8","",""
"Pivnyak G.G.; Kirichenko V.I.; Pilov P.I.; Kirichenko V.V.; Borodai V.A.","Pivnyak, G.G. (6602112272); Kirichenko, V.I. (55505567400); Pilov, P.I. (8889501500); Kirichenko, V.V. (55505566900); Borodai, V.A. (55505886200)","6602112272; 55505567400; 8889501500; 55505566900; 55505886200","Creation of new generation energy-intensive tumbling mill","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870286751&partnerID=40&md5=ed9d9582e78fa41471ed4334e1d71f08","National Mining University of Ukraine, Ukraine","Pivnyak G.G., National Mining University of Ukraine, Ukraine; Kirichenko V.I., National Mining University of Ukraine, Ukraine; Pilov P.I., National Mining University of Ukraine, Ukraine; Kirichenko V.V., National Mining University of Ukraine, Ukraine; Borodai V.A., National Mining University of Ukraine, Ukraine","20788312","","",""
"Lyalko V.I.; Hodorovsky A.J.; Apostolov A.A.; Vostokov A.B.","Lyalko, V.I. (16407472200); Hodorovsky, A.J. (55782091600); Apostolov, A.A. (55781946500); Vostokov, A.B. (56536897600)","16407472200; 55782091600; 55781946500; 56536897600","Quantitative prognosis of oil and natural gas fields","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924026466&partnerID=40&md5=681ea78478fcf76d2f898fc7c8ee25dc","Scientific Centre for Aerospace Research of Earth(CASRE), National Academy of Sciences of Ukraine, 55-B Oles Gonchar street, Kiev, 01601, Ukraine; Companies Tvis Ltd, 123 Kievskaya str., Obykhov town, Ukraine","Lyalko V.I., Scientific Centre for Aerospace Research of Earth(CASRE), National Academy of Sciences of Ukraine, 55-B Oles Gonchar street, Kiev, 01601, Ukraine; Hodorovsky A.J., Scientific Centre for Aerospace Research of Earth(CASRE), National Academy of Sciences of Ukraine, 55-B Oles Gonchar street, Kiev, 01601, Ukraine; Apostolov A.A., Scientific Centre for Aerospace Research of Earth(CASRE), National Academy of Sciences of Ukraine, 55-B Oles Gonchar street, Kiev, 01601, Ukraine; Vostokov A.B., Companies Tvis Ltd, 123 Kievskaya str., Obykhov town, Ukraine","16821750","","",""
"Zayats V.M.; Moroz O.I.","Zayats, V.M. (6603210615); Moroz, O.I. (56658444300)","6603210615; 56658444300","Approaches to Construction of Eco-Information Systems Based on Computer Technologies","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929998366&partnerID=40&md5=dbc71dafd9b3308d0da297bbbab9936b","National University Lviv Polytechnics, Ukraine","Zayats V.M., National University Lviv Polytechnics, Ukraine; Moroz O.I., National University Lviv Polytechnics, Ukraine","19936788","","",""
"Tsmots I.G.; Tsymbal Y.V.; Tsmots O.I.","Tsmots, I.G. (24484154400); Tsymbal, Y.V. (55428737300); Tsmots, O.I. (41262690700)","24484154400; 55428737300; 41262690700","Early-warning systems for enterprises using neural networks tools","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867765207&partnerID=40&md5=eda88bef7af5d10cc577d355676dc7d9","National University Lviv Polytechnics, Lviv, Ukraine","Tsmots I.G., National University Lviv Polytechnics, Lviv, Ukraine; Tsymbal Y.V., National University Lviv Polytechnics, Lviv, Ukraine; Tsmots O.I., National University Lviv Polytechnics, Lviv, Ukraine","19936788","","",""
"Kharytonov V.M.; Oliinyk T.A.","Kharytonov, V.M. (55774511700); Oliinyk, T.A. (36173274800)","55774511700; 36173274800","Current state of methods of mineralogical analysis of phosphorus-titanium ledge ore deposits of Ukraine","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879325924&partnerID=40&md5=d47aed549089914afa910a38274f3bb1","State Higher Educational Institution, Kryvyi Rih National University, Kryvyi Rih, Ukraine","Kharytonov V.M., State Higher Educational Institution, Kryvyi Rih National University, Kryvyi Rih, Ukraine; Oliinyk T.A., State Higher Educational Institution, Kryvyi Rih National University, Kryvyi Rih, Ukraine","22232362","","",""
"Zavorotniy R.I.","Zavorotniy, R.I. (36070139300)","36070139300","Main problems of formation of analytical base for calculation of financial indicators of development of the industrial enterprises","2014","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903954653&partnerID=40&md5=890802fb5ed4e372e35c3287274bd648","State Higher Educational Institution, Kiev National Economic University named after Vadym Hetman, Kiev, Ukraine","Zavorotniy R.I., State Higher Educational Institution, Kiev National Economic University named after Vadym Hetman, Kiev, Ukraine","20712227","","",""
"Kaplanov V.I.; Satonin A.V.; Nastoyashchaya S.S; Korenko M.G.","Kaplanov, V.I. (6602401280); Satonin, A.V. (6508271356); Nastoyashchaya, S.S (55505781500); Korenko, M.G. (55505570800)","6602401280; 6508271356; 55505781500; 55505570800","Numerical mathematical modeling of stress-strain state of metal during thin strips hot rolling","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870276408&partnerID=40&md5=d29688d7c33fcb4319864c6fda4eee6b","PSTU, Ukraine; DSMA, Ukraine; NMetAU, Ukraine","Kaplanov V.I., PSTU, Ukraine; Satonin A.V., DSMA, Ukraine; Nastoyashchaya S.S, DSMA, Ukraine; Korenko M.G., NMetAU, Ukraine","20788312","","",""
"Shatokha V.I.; Korobeynikov Y.Y.; Kamkina L.V.; Kolbin N.A.","Shatokha, V.I. (55941002700); Korobeynikov, Y.Y. (55505924200); Kamkina, L.V. (6506411952); Kolbin, N.A. (6507227339)","55941002700; 55505924200; 6506411952; 6507227339","Application of 3D tomography method for analysis of iron-ore sinter porosity. Part 2: Open and closed porosity characteristics","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871698897&partnerID=40&md5=7f3bd3c789b032b6bf04f523d19651b7","National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine","Shatokha V.I., National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine; Korobeynikov Y.Y., National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine; Kamkina L.V., National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine; Kolbin N.A., National Metallurgical Academy of Ukraine, Dnipropetrovsk, 49600, 4 Gagarin Ave., Ukraine","20788312","","",""
"Dimentev A.O.; Dorofeev V.N.","Dimentev, A.O. (55808410600); Dorofeev, V.N. (56283474600)","55808410600; 56283474600","Optimization of the output regime on the basis of drainage conditions in the blast furnace hearth","2012","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880948720&partnerID=40&md5=78c18efb45d946ffe619cc44c245dc15","Donetsk National Technical University, Ukraine","Dimentev A.O., Donetsk National Technical University, Ukraine; Dorofeev V.N., Donetsk National Technical University, Ukraine","20788312","","",""
"Markov K.; Vanhoof K.; Mitov I.; Depaire B.; Ivanova K.; Velychko V.; Gladun V.","Markov, Krassimir (55075612200); Vanhoof, Koen (12778733500); Mitov, Iliya (55077258000); Depaire, Benoit (23566498200); Ivanova, Krassimira (57193536050); Velychko, Vitalii (56110673500); Gladun, Victor (57222189319)","55075612200; 12778733500; 55077258000; 23566498200; 57193536050; 56110673500; 57222189319","Intelligent data processing based on multi-dimensional numbered memory structures","2012","10.4018/978-1-4666-1900-5.ch007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898180717&doi=10.4018%2f978-1-4666-1900-5.ch007&partnerID=40&md5=d95c6f4222e2243af9c87d63670af8c5","Institute of Mathematics and Informatics, BAS, Bulgaria; Hasselt University, Belgium; Institute of Information Theories and Applications, Bulgaria; University for National and World Economy, Sofia, Bulgaria; V.M. Glushkov Institute of Cybernetics, National Academy of Sciences, Ukraine","Markov K., Institute of Mathematics and Informatics, BAS, Bulgaria; Vanhoof K., Hasselt University, Belgium; Mitov I., Institute of Information Theories and Applications, Bulgaria; Depaire B., Hasselt University, Belgium; Ivanova K., University for National and World Economy, Sofia, Bulgaria; Velychko V., V.M. Glushkov Institute of Cybernetics, National Academy of Sciences, Ukraine; Gladun V., V.M. Glushkov Institute of Cybernetics, National Academy of Sciences, Ukraine","","978-146661900-5","",""
"Kovshov G.M.; Ryzhkov I.V.; Uzhelovskyi A.V.","Kovshov, G.M. (6602872456); Ryzhkov, I.V. (56996234600); Uzhelovskyi, A.V. (55773207700)","6602872456; 56996234600; 55773207700","On the issue of the increase of the drill string position determination accuracy during the study of temperature influence on primary transducer performance","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879407520&partnerID=40&md5=628334491d920426e25751745544c8b2","State Higher Educational Institution, Prydniprovska State Academy of Building and Architecture, Dnipropetrovsk, Ukraine","Kovshov G.M., State Higher Educational Institution, Prydniprovska State Academy of Building and Architecture, Dnipropetrovsk, Ukraine; Ryzhkov I.V., State Higher Educational Institution, Prydniprovska State Academy of Building and Architecture, Dnipropetrovsk, Ukraine; Uzhelovskyi A.V., State Higher Educational Institution, Prydniprovska State Academy of Building and Architecture, Dnipropetrovsk, Ukraine","22232362","","",""
"Stupnik N.; Kalinichenko V.","Stupnik, N. (57218716959); Kalinichenko, V. (55437874800)","57218716959; 55437874800","Parameters of shear zone and methods of their conditions control at underground mining of steep-dipping iron ore deposits in Kryvyi Rig basin","2012","10.1201/b13157-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871056134&doi=10.1201%2fb13157-4&partnerID=40&md5=2f4c8f894b88a3856a7f4674fdafd02d","Kryvyi Rig National University, Kryvyi Rig, Ukraine","Stupnik N., Kryvyi Rig National University, Kryvyi Rig, Ukraine; Kalinichenko V., Kryvyi Rig National University, Kryvyi Rig, Ukraine","","978-041566174-4","",""
