"Authors","Author full names","Author(s) ID","Title","Year","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN"
"Kharytonov M.M.; Khlopova V.M.; Stankevich S.A.; Titarenko O.V.","Kharytonov, Mykola M. (20734753300); Khlopova, Valentina M. (55843793700); Stankevich, Sergey A. (16176794100); Titarenko, Olga V. (55843278100)","20734753300; 55843793700; 16176794100; 55843278100","Remote and Ground-Based Sensing of Air Polluted by Nitrogen Dioxide in the Dnepropetrovsk Region (Ukraine)","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883372401&doi=10.1007%2f978-94-007-5034-0_23&partnerID=40&md5=202802819d24428932a6726259838e91","Soil Science and Ecology Department, Dnipropetrovsk State Agrarian University, Dnipropetrovsk, 49027, Ukraine; Dnipropetrovsk Hydrometeorological Center, Dnipropetrovsk, 49600, Ukraine; Scientific Centre for Aerospace Research of the Earth, Kiev, Ukraine","Kharytonov M.M., Soil Science and Ecology Department, Dnipropetrovsk State Agrarian University, Dnipropetrovsk, 49027, Ukraine; Khlopova V.M., Dnipropetrovsk Hydrometeorological Center, Dnipropetrovsk, 49600, Ukraine; Stankevich S.A., Scientific Centre for Aerospace Research of the Earth, Kiev, Ukraine; Titarenko O.V., Scientific Centre for Aerospace Research of the Earth, Kiev, Ukraine","18746519","978-940075033-3",""
"Pokhmurs'Kyi V.I.; Kopylets' V.I.; Kornii S.A.","Pokhmurs'Kyi, V.I. (7003342679); Kopylets', V.I. (6603186025); Kornii, S.A. (57211858915)","7003342679; 6603186025; 57211858915","Modeling of the corrosion-electrochemical processes on the metal-electrolyte interface","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888047896&doi=10.1007%2fs11003-013-9582-6&partnerID=40&md5=92b15159afa1d986e7f05a416b69290e","Karpenko Physicomechanical Institute, Ukrainian National Academy of Sciences, Lviv, Ukraine","Pokhmurs'Kyi V.I., Karpenko Physicomechanical Institute, Ukrainian National Academy of Sciences, Lviv, Ukraine; Kopylets' V.I., Karpenko Physicomechanical Institute, Ukrainian National Academy of Sciences, Lviv, Ukraine; Kornii S.A., Karpenko Physicomechanical Institute, Ukrainian National Academy of Sciences, Lviv, Ukraine","1573885X","","MSCIE"
"Boychuk K.; Bun R.","Boychuk, Khrystyna (56020802700); Bun, Rostyslav (23007887700)","56020802700; 23007887700","Regional spatial inventories (cadastres) of GHG emissions in the Energy sector: Accounting for uncertainty","2014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902241671&doi=10.1007%2fs10584-013-1040-9&partnerID=40&md5=7edeabb6c63fccb1bc27dc1ec8b3779e","Lviv Polytechnic National University, Lviv, 79013, Bandery str., 12, Ukraine; Academy of Business, Dabrowa Górnicza, 42300, Cieplaka str., 1c, Poland","Boychuk K., Lviv Polytechnic National University, Lviv, 79013, Bandery str., 12, Ukraine; Bun R., Lviv Polytechnic National University, Lviv, 79013, Bandery str., 12, Ukraine, Academy of Business, Dabrowa Górnicza, 42300, Cieplaka str., 1c, Poland","01650009","","CLCHD"
"Petko K.I.; Vorobey V.M.; Gutov A.V.; Chernega A.N.","Petko, K.I. (6602722045); Vorobey, V.M. (55912569000); Gutov, A.V. (15052112100); Chernega, A.N. (35458161800)","6602722045; 55912569000; 15052112100; 35458161800","2,2-Bis(trifluoromethyl)-2,3-dihydro-1H-1,5-benzodiazepines","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888128227&doi=10.1007%2fs10593-013-1360-8&partnerID=40&md5=26dbd05fc2799afbfc55ddd93858efee","Institute of Organic Chemistry, National Academy of Sciences of Ukraine, Kyiv 02660, 5 Murmanska St., Ukraine","Petko K.I., Institute of Organic Chemistry, National Academy of Sciences of Ukraine, Kyiv 02660, 5 Murmanska St., Ukraine; Vorobey V.M., Institute of Organic Chemistry, National Academy of Sciences of Ukraine, Kyiv 02660, 5 Murmanska St., Ukraine; Gutov A.V., Institute of Organic Chemistry, National Academy of Sciences of Ukraine, Kyiv 02660, 5 Murmanska St., Ukraine; Chernega A.N., Institute of Organic Chemistry, National Academy of Sciences of Ukraine, Kyiv 02660, 5 Murmanska St., Ukraine","15738353","","CHCCA"
"Shtovba S.D.; Shtovba E.V.","Shtovba, S.D. (6507753602); Shtovba, E.V. (53874341200)","6507753602; 53874341200","A citation index with allowance for the implicit diffusion of scientific knowledge","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887543393&doi=10.3103%2fS0147688213030040&partnerID=40&md5=b8ebef4e56bef1a26885daeddb2c8cc1","Vinnitsa National Technical University, Vinnitsa, Ukraine","Shtovba S.D., Vinnitsa National Technical University, Vinnitsa, Ukraine; Shtovba E.V., Vinnitsa National Technical University, Vinnitsa, Ukraine","19348118","",""
"Kasyanov P.O.; Toscano L.; Zadoianchuk N.V.","Kasyanov, Pavlo O. (23985304400); Toscano, Luisa (6701842046); Zadoianchuk, Nina V. (22939495000)","23985304400; 6701842046; 22939495000","Regularity of Weak Solutions and Their Attractors for a Parabolic Feedback Control Problem","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876974239&doi=10.1007%2fs11228-013-0233-8&partnerID=40&md5=d3ae62574ed0548378db5701bf887fec","Institute for Applied System Analysis, National Technical University of Ukraine Kyiv Polytechnic Institute, 03056 Kyiv, Peremogy Ave., 37, Build, 35, Ukraine; Dep. Math. and Appl., University of Naples Federico II, 80125 Naples, R. Caccioppoli, via Claudio 21, Italy","Kasyanov P.O., Institute for Applied System Analysis, National Technical University of Ukraine Kyiv Polytechnic Institute, 03056 Kyiv, Peremogy Ave., 37, Build, 35, Ukraine; Toscano L., Dep. Math. and Appl., University of Naples Federico II, 80125 Naples, R. Caccioppoli, via Claudio 21, Italy; Zadoianchuk N.V., Institute for Applied System Analysis, National Technical University of Ukraine Kyiv Polytechnic Institute, 03056 Kyiv, Peremogy Ave., 37, Build, 35, Ukraine","09276947","",""
"Gavrilyuk Y.M.; Gangapshev A.M.; Zhantudueva D.A.; Kazalov V.V.; Kuz'minov V.V.; Panasenko S.I.; Ratkevich S.S.; Efendiev K.V.; Yakimenko S.P.","Gavrilyuk, Yu. M. (6602715345); Gangapshev, A.M. (6506346988); Zhantudueva, Dj. A. (55861733700); Kazalov, V.V. (15750926300); Kuz'minov, V.V. (16421474700); Panasenko, S.I. (6701703012); Ratkevich, S.S. (6603634096); Efendiev, K.V. (8866558400); Yakimenko, S.P. (35977027900)","6602715345; 6506346988; 55861733700; 15750926300; 16421474700; 6701703012; 6603634096; 8866558400; 35977027900","Results of experiments devoted to searches for 2K capture on 78Kr and for the double-beta decay of 136Xe with the aid of proportional counters","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884521687&doi=10.1134%2fS1063778813090068&partnerID=40&md5=30102f1d8ec300b9533930e41f221758","Institute for Nuclear Research, Russian Academy of Sciences, Moscow, 117312, pr. Shestidesyatiletiya Oktyabrya 7a, Russian Federation; Karazin Kharkiv National University, 61022 Kharkiv, pl. Svobody 4, Ukraine","Gavrilyuk Y.M., Institute for Nuclear Research, Russian Academy of Sciences, Moscow, 117312, pr. Shestidesyatiletiya Oktyabrya 7a, Russian Federation; Gangapshev A.M., Institute for Nuclear Research, Russian Academy of Sciences, Moscow, 117312, pr. Shestidesyatiletiya Oktyabrya 7a, Russian Federation; Zhantudueva D.A., Institute for Nuclear Research, Russian Academy of Sciences, Moscow, 117312, pr. Shestidesyatiletiya Oktyabrya 7a, Russian Federation; Kazalov V.V., Institute for Nuclear Research, Russian Academy of Sciences, Moscow, 117312, pr. Shestidesyatiletiya Oktyabrya 7a, Russian Federation; Kuz'minov V.V., Institute for Nuclear Research, Russian Academy of Sciences, Moscow, 117312, pr. Shestidesyatiletiya Oktyabrya 7a, Russian Federation; Panasenko S.I., Karazin Kharkiv National University, 61022 Kharkiv, pl. Svobody 4, Ukraine; Ratkevich S.S., Karazin Kharkiv National University, 61022 Kharkiv, pl. Svobody 4, Ukraine; Efendiev K.V., Karazin Kharkiv National University, 61022 Kharkiv, pl. Svobody 4, Ukraine; Yakimenko S.P., Karazin Kharkiv National University, 61022 Kharkiv, pl. Svobody 4, Ukraine","10637788","",""
"Bundred N.; Gardovskis J.; Jaskiewicz J.; Eglitis J.; Paramonov V.; McCormack P.; Swaisland H.; Cavallin M.; Parry T.; Carmichael J.; Dixon J.M.","Bundred, Nigel (7005836672); Gardovskis, Janis (8529607900); Jaskiewicz, Janusz (7004038624); Eglitis, Janis (8593789400); Paramonov, Viktor (57197312438); McCormack, Peter (58410541800); Swaisland, Helen (6602226101); Cavallin, Maria (56725456300); Parry, Tony (16245630500); Carmichael, James (35446188400); Dixon, J. Michael (57203332653)","7005836672; 8529607900; 7004038624; 8593789400; 57197312438; 58410541800; 6602226101; 56725456300; 16245630500; 35446188400; 57203332653","Evaluation of the pharmacodynamics and pharmacokinetics of the PARP inhibitor olaparib: A Phase i multicentre trial in patients scheduled for elective breast cancer surgery","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880918621&doi=10.1007%2fs10637-012-9922-7&partnerID=40&md5=06bb97d8aee7199b3167b5d1003f7339","Department of Academic Surgery, Education and Research Centre, University Hospital of South Manchester, Wythenshawe M23 9LT Manchester, United Kingdom; Hereditary Cancer Institute, Riga Stradiņš University, Riga, Latvia; Medical University of Gdansk, Gdansk, Poland; Oncology Centre of Latvia, University of Latvia, Riga, Latvia; Cherkassy Regional Oncology Centre, Cherkassy, Ukraine; AstraZeneca, Macclesfield, United Kingdom; Breakthrough Research Unit, Edinburgh Breast Unit, Western General Hospital, Edinburgh, United Kingdom; Celgene, Seville, Spain","Bundred N., Department of Academic Surgery, Education and Research Centre, University Hospital of South Manchester, Wythenshawe M23 9LT Manchester, United Kingdom; Gardovskis J., Hereditary Cancer Institute, Riga Stradiņš University, Riga, Latvia; Jaskiewicz J., Medical University of Gdansk, Gdansk, Poland; Eglitis J., Oncology Centre of Latvia, University of Latvia, Riga, Latvia; Paramonov V., Cherkassy Regional Oncology Centre, Cherkassy, Ukraine; McCormack P., AstraZeneca, Macclesfield, United Kingdom; Swaisland H., AstraZeneca, Macclesfield, United Kingdom; Cavallin M., AstraZeneca, Macclesfield, United Kingdom; Parry T., AstraZeneca, Macclesfield, United Kingdom; Carmichael J., AstraZeneca, Macclesfield, United Kingdom, Celgene, Seville, Spain; Dixon J.M., Breakthrough Research Unit, Edinburgh Breast Unit, Western General Hospital, Edinburgh, United Kingdom","15730646","","INNDD"
"Iezhov V.V.; Mizin V.I.; Yalaneckyy A.Y.","Iezhov, Vladimir V. (56048555000); Mizin, Volodymyr I. (7003860089); Yalaneckyy, Anatolij Y. (56047350400)","56048555000; 7003860089; 56047350400","Bioactive compounds of crimean wines countering the stress experienced by personnel","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894590665&doi=10.1007%2f978-94-007-6513-9_24&partnerID=40&md5=e61e63686d6ade2e9e947ecc76ad174c","Division of Physiotherapy, S.I. Georgievsky Crimean State Medical University, 95006 Simferopol, 5/7 Lenin Blvd, Ukraine; Division of Health and Rehabilitation, Crimean State Humanitarian University, 98635 Yalta, 2 Sevastopolskaya St., Ukraine; National Institute for Vine and Wine Magarach, Yalta 98600, 31 Kirov St., Ukraine","Iezhov V.V., Division of Physiotherapy, S.I. Georgievsky Crimean State Medical University, 95006 Simferopol, 5/7 Lenin Blvd, Ukraine; Mizin V.I., Division of Health and Rehabilitation, Crimean State Humanitarian University, 98635 Yalta, 2 Sevastopolskaya St., Ukraine; Yalaneckyy A.Y., National Institute for Vine and Wine Magarach, Yalta 98600, 31 Kirov St., Ukraine","18746489","978-940076512-2",""
"Dotsenko V.V.; Frolov K.A.; Krivokolysko S.G.","Dotsenko, V.V. (57221974272); Frolov, K.A. (9733026800); Krivokolysko, S.G. (7004207231)","57221974272; 9733026800; 7004207231","Chemistry of cyanoselenoacetamide (Review)","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882898148&doi=10.1007%2fs10593-013-1296-z&partnerID=40&md5=ab089a6e1eb0c2d2cd84640f02df864d","ChemEx Laboratory, Vladimir Dal' East Ukrainian National University, Lugansk 91034, 20-A Molodezhnyi Kv., Ukraine","Dotsenko V.V., ChemEx Laboratory, Vladimir Dal' East Ukrainian National University, Lugansk 91034, 20-A Molodezhnyi Kv., Ukraine; Frolov K.A., ChemEx Laboratory, Vladimir Dal' East Ukrainian National University, Lugansk 91034, 20-A Molodezhnyi Kv., Ukraine; Krivokolysko S.G., ChemEx Laboratory, Vladimir Dal' East Ukrainian National University, Lugansk 91034, 20-A Molodezhnyi Kv., Ukraine","15738353","","CHCCA"
"Boichuk A.A.; Mazko A.G.; Martynyuk A.A.; Perestyuk M.O.","Boichuk, A.A. (8951945900); Mazko, A.G. (16413458400); Martynyuk, A.A. (7101939674); Perestyuk, M.O. (24462555800)","8951945900; 16413458400; 7101939674; 24462555800","Personage in science: Academician A.M. Samoilenko","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879124914&partnerID=40&md5=43c22507de9d06e8bae41cc1a2c6bac6","Institute of Mathematics National Academy of Science of Ukraine, Kyiv, 01601, Tereschenkivska Str. 3, Ukraine; Institute of Mechanics National Academy of Science of Ukraine, Kyiv, 03057, Nesterov Str. 3, Ukraine; Taras Shevchenko National University of Kyiv, Kyiv, 01601, 64 Volodymyrska Str., Ukraine","Boichuk A.A., Institute of Mathematics National Academy of Science of Ukraine, Kyiv, 01601, Tereschenkivska Str. 3, Ukraine; Mazko A.G., Institute of Mathematics National Academy of Science of Ukraine, Kyiv, 01601, Tereschenkivska Str. 3, Ukraine; Martynyuk A.A., Institute of Mechanics National Academy of Science of Ukraine, Kyiv, 03057, Nesterov Str. 3, Ukraine; Perestyuk M.O., Taras Shevchenko National University of Kyiv, Kyiv, 01601, 64 Volodymyrska Str., Ukraine","18137385","",""
"Prokopenko V.; Kovalishyn V.; Shevchuk M.; Kopernyk I.; Metelytsia L.; Romanenko V.; Mogilevich S.; Kukhar V.","Prokopenko, Volodymyr (57211633144); Kovalishyn, Vasyl (56160092400); Shevchuk, Michael (57193418154); Kopernyk, Iryna (56166447000); Metelytsia, Larysa (56166214600); Romanenko, Vadim (7102244594); Mogilevich, Sergey (6603676477); Kukhar, Valery (7003418309)","57211633144; 56160092400; 57193418154; 56166447000; 56166214600; 7102244594; 6603676477; 7003418309","Design and synthesis of new potent inhibitors of farnesyl pyrophosphate synthase","2014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900867550&doi=10.2174%2f15701638113106660041&partnerID=40&md5=1c6b867a066986221bca43846a8bd5fd","Institute of Bioorganic Chemistry and Petrochemistry, National Academy of Sciences of Ukraine, 02660, Murmanska, 1, Kyiv-94, Ukraine","Prokopenko V., Institute of Bioorganic Chemistry and Petrochemistry, National Academy of Sciences of Ukraine, 02660, Murmanska, 1, Kyiv-94, Ukraine; Kovalishyn V., Institute of Bioorganic Chemistry and Petrochemistry, National Academy of Sciences of Ukraine, 02660, Murmanska, 1, Kyiv-94, Ukraine; Shevchuk M., Institute of Bioorganic Chemistry and Petrochemistry, National Academy of Sciences of Ukraine, 02660, Murmanska, 1, Kyiv-94, Ukraine; Kopernyk I., Institute of Bioorganic Chemistry and Petrochemistry, National Academy of Sciences of Ukraine, 02660, Murmanska, 1, Kyiv-94, Ukraine; Metelytsia L., Institute of Bioorganic Chemistry and Petrochemistry, National Academy of Sciences of Ukraine, 02660, Murmanska, 1, Kyiv-94, Ukraine; Romanenko V., Institute of Bioorganic Chemistry and Petrochemistry, National Academy of Sciences of Ukraine, 02660, Murmanska, 1, Kyiv-94, Ukraine; Mogilevich S., Institute of Bioorganic Chemistry and Petrochemistry, National Academy of Sciences of Ukraine, 02660, Murmanska, 1, Kyiv-94, Ukraine; Kukhar V., Institute of Bioorganic Chemistry and Petrochemistry, National Academy of Sciences of Ukraine, 02660, Murmanska, 1, Kyiv-94, Ukraine","15701638","",""
"Andon F.I.; Ignatenko O.P.","Andon, F.I. (6602872183); Ignatenko, O.P. (7006719813)","6602872183; 7006719813","Modeling conflict processes on the internet","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887475495&doi=10.1007%2fs10559-013-9548-6&partnerID=40&md5=ca5ba5e5fd60d97235f3a4ba7308d4cd","Institute of Software Systems, National Academy of Sciences of Ukraine, Kyiv, Ukraine","Andon F.I., Institute of Software Systems, National Academy of Sciences of Ukraine, Kyiv, Ukraine; Ignatenko O.P., Institute of Software Systems, National Academy of Sciences of Ukraine, Kyiv, Ukraine","15738337","",""
"Fedorov P.N.; Akhmetov V.S.; Shulga V.M.","Fedorov, P.N. (26021753800); Akhmetov, V.S. (26021682900); Shulga, V.M. (8853690200)","26021753800; 26021682900; 8853690200","The reference frame for the XPM2","2014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897487520&doi=10.1093%2fmnras%2fstu291&partnerID=40&md5=727bedfc4633a77fb47d3c292b402459","Institute of Astronomy of Kharkiv National University, UA-61022 Kharkiv, Sums'ka 35, Ukraine; Institute of Radio Astronomy, National Academy of Sciences of Ukraine, UA-61002 Kharkiv, Chervonopraporna 4, Ukraine","Fedorov P.N., Institute of Astronomy of Kharkiv National University, UA-61022 Kharkiv, Sums'ka 35, Ukraine; Akhmetov V.S., Institute of Astronomy of Kharkiv National University, UA-61022 Kharkiv, Sums'ka 35, Ukraine; Shulga V.M., Institute of Radio Astronomy, National Academy of Sciences of Ukraine, UA-61002 Kharkiv, Chervonopraporna 4, Ukraine","00358711","","MNRAA"
"Watermeyer R.; Putterill J.F.; Boomker J.; Kuzmin Y.; Junker K.","Watermeyer, Ryno (6603413760); Putterill, John F. (7003340947); Boomker, Joop (56271294800); Kuzmin, Yuriy (7005688055); Junker, Kerstin (13906532000)","6603413760; 7003340947; 56271294800; 7005688055; 13906532000","Redescription of Setaria graberi Shoho in Troncy, Graber & Thal, 1976 (Nematoda: Filarioidea) based on specimens from Redunca arundinum (Bovidae) in South Africa","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894416762&doi=10.1051%2fparasite%2f2013042&partnerID=40&md5=c72c32e1722de5cbfaf6e2080403b724","Department of Veterinary Tropical Diseases, University of Pretoria, Onderstepoort 0110, Private Bag X04, South Africa; Agricultural Research Council-Onderstepoort Veterinary Institute, Parasites, Vectors and Vector-borne Diseases Programme, Onderstepoort 0110, Private Bag X05, South Africa; Department of Zoology, University of Johannesburg, Auckland Park 2006, PO Box 524, South Africa; Department of Parasitology, Institute of Zoology, Kyiv 01601, 15 Bogdan Khmelnytskyi Street, Ukraine","Watermeyer R., Department of Veterinary Tropical Diseases, University of Pretoria, Onderstepoort 0110, Private Bag X04, South Africa; Putterill J.F., Agricultural Research Council-Onderstepoort Veterinary Institute, Parasites, Vectors and Vector-borne Diseases Programme, Onderstepoort 0110, Private Bag X05, South Africa; Boomker J., Department of Veterinary Tropical Diseases, University of Pretoria, Onderstepoort 0110, Private Bag X04, South Africa, Department of Zoology, University of Johannesburg, Auckland Park 2006, PO Box 524, South Africa; Kuzmin Y., Department of Parasitology, Institute of Zoology, Kyiv 01601, 15 Bogdan Khmelnytskyi Street, Ukraine; Junker K., Agricultural Research Council-Onderstepoort Veterinary Institute, Parasites, Vectors and Vector-borne Diseases Programme, Onderstepoort 0110, Private Bag X05, South Africa","17761042","",""
"Zerova M.D.; Seryogina L.Y.","Zerova, M.D. (6602491401); Seryogina, L.Ya. (8693124100)","6602491401; 8693124100","Species of the genus Nikanoria related to Nikanoria mongolica (Hymenoptera, Eurytomidae)","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885606389&doi=10.1134%2fS0013873813060110&partnerID=40&md5=b71003b44c6f73bd070aee98e4fe6cfe","Schmalhauzen Institute of Zoology, Ukrainian Academy of Sciences, Kiev, 01601, Ukraine","Zerova M.D., Schmalhauzen Institute of Zoology, Ukrainian Academy of Sciences, Kiev, 01601, Ukraine; Seryogina L.Y., Schmalhauzen Institute of Zoology, Ukrainian Academy of Sciences, Kiev, 01601, Ukraine","15556689","",""
"Marchuk G.I.; Paton B.E.; Korotaev G.K.; Zalesny V.B.","Marchuk, G.I. (35586536100); Paton, B.E. (7102352576); Korotaev, G.K. (7004998153); Zalesny, V.B. (6603178923)","35586536100; 7102352576; 7004998153; 6603178923","Data-computing technologies: A new stage in the development of operational oceanography","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890862249&doi=10.1134%2fS000143381306011X&partnerID=40&md5=a39deeb2ace0aba0d85a9399eac0522c","Institute of Numerical Mathematics, Russian Academy of Sciences, Moscow, 119991, ul. Gubkina 8, Russian Federation; Presidium of the National Academy of Sciences of Ukraine, Kyiv-30, 01601, ul. Vladimirskaya 54, Ukraine; Marine Hydrophysical Institute, National Academy of Sciences of Ukraine, Sevastopol, 99011, ul. Kapitanskaya 2, Ukraine; Institute of Oceanology, Russian Academy of Sciences, Moscow, 117997, Nakhimovskii pr. 36, Russian Federation","Marchuk G.I., Institute of Numerical Mathematics, Russian Academy of Sciences, Moscow, 119991, ul. Gubkina 8, Russian Federation; Paton B.E., Presidium of the National Academy of Sciences of Ukraine, Kyiv-30, 01601, ul. Vladimirskaya 54, Ukraine; Korotaev G.K., Marine Hydrophysical Institute, National Academy of Sciences of Ukraine, Sevastopol, 99011, ul. Kapitanskaya 2, Ukraine; Zalesny V.B., Institute of Oceanology, Russian Academy of Sciences, Moscow, 117997, Nakhimovskii pr. 36, Russian Federation","00014338","",""
"Mikhalieva M.; Mykyichuk M.; Bubela T.; Boyko T.; Malyk O.","Mikhalieva, Maryna (24723181500); Mykyichuk, Mykola (54420777000); Bubela, Tetiana (54419637600); Boyko, Taras (16232461500); Malyk, Olha (56007810100)","24723181500; 54420777000; 54419637600; 16232461500; 56007810100","Qualitative and quantitative research on pesticide chemical admixture in liquids","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892651659&doi=10.1109%2fIDAACS.2013.6662644&partnerID=40&md5=95df895362d443c96dfe116363ea9099","Lviv Polytechnic National University, Lviv, 28a Bandery str., Ukraine","Mikhalieva M., Lviv Polytechnic National University, Lviv, 28a Bandery str., Ukraine; Mykyichuk M., Lviv Polytechnic National University, Lviv, 28a Bandery str., Ukraine; Bubela T., Lviv Polytechnic National University, Lviv, 28a Bandery str., Ukraine; Boyko T., Lviv Polytechnic National University, Lviv, 28a Bandery str., Ukraine; Malyk O., Lviv Polytechnic National University, Lviv, 28a Bandery str., Ukraine","","978-147991426-5",""
"Shynkarenko Y.; Dmytruk A.; Dmitruk I.; Blonskyi I.; Korenyuk P.; Sönnichsen C.; Kotko A.","Shynkarenko, Y. (56196363600); Dmytruk, A. (15750632600); Dmitruk, I. (55858529000); Blonskyi, I. (6602127869); Korenyuk, P. (23004919400); Sönnichsen, C. (22235304100); Kotko, A. (6507679464)","56196363600; 15750632600; 55858529000; 6602127869; 23004919400; 22235304100; 6507679464","Transient absorption of gold nanorods induced by femtosecond laser irradiation","2014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901986145&doi=10.15407%2fujpe59.03.0331&partnerID=40&md5=681f150453a5f83cd5f9e005d467862d","Institute of Physics, Nat. Acad. of Sci. of Ukraine, Kyiv 03028, 46, Prosp. Nauky, Ukraine; Taras Shevchenko National University of Kyiv, Kyiv 03022, 2, Academician Glushkov Prosp., Ukraine; Institute for Physical Chemistry, University of Mainz, Johannes Gutenberg University Mainz, Mainz D 55122, Saarstr. 21, Germany; Frantsevich Institute for Problems of Materials Science, Kyiv 03680, 3, Krzhizhanovsky Str., Ukraine","Shynkarenko Y., Institute of Physics, Nat. Acad. of Sci. of Ukraine, Kyiv 03028, 46, Prosp. Nauky, Ukraine; Dmytruk A., Institute of Physics, Nat. Acad. of Sci. of Ukraine, Kyiv 03028, 46, Prosp. Nauky, Ukraine; Dmitruk I., Institute of Physics, Nat. Acad. of Sci. of Ukraine, Kyiv 03028, 46, Prosp. Nauky, Ukraine, Taras Shevchenko National University of Kyiv, Kyiv 03022, 2, Academician Glushkov Prosp., Ukraine; Blonskyi I., Institute of Physics, Nat. Acad. of Sci. of Ukraine, Kyiv 03028, 46, Prosp. Nauky, Ukraine; Korenyuk P., Institute of Physics, Nat. Acad. of Sci. of Ukraine, Kyiv 03028, 46, Prosp. Nauky, Ukraine; Sönnichsen C., Institute for Physical Chemistry, University of Mainz, Johannes Gutenberg University Mainz, Mainz D 55122, Saarstr. 21, Germany; Kotko A., Frantsevich Institute for Problems of Materials Science, Kyiv 03680, 3, Krzhizhanovsky Str., Ukraine","20710186","",""
"Gavriljuk J.M.; Gangapshev A.M.; Gezhaev A.M.; Kazalov V.V.; Kuzminov V.V.; Panasenko S.I.; Ratkevich S.S.; Smolnikov A.A.; Yakimen S.P.","Gavriljuk, Ju.M. (6507998487); Gangapshev, A.M. (6506346988); Gezhaev, A.M. (18436707000); Kazalov, V.V. (15750926300); Kuzminov, V.V. (6603413895); Panasenko, S.I. (6701703012); Ratkevich, S.S. (6603634096); Smolnikov, A.A. (6603842754); Yakimen, S.P. (55850101900)","6507998487; 6506346988; 18436707000; 15750926300; 6603413895; 6701703012; 6603634096; 6603842754; 55850101900","Working characteristics of the New Low-Background Laboratory (DULB-4900)","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883670880&doi=10.1016%2fj.nima.2013.07.090&partnerID=40&md5=21d09c9a067ba5b4772b374e261e360a","Baksan Neutrino Observatory, Institute for Nuclear Research RAS, 361609 Neutrino, Russian Federation; V.N. Karazin Kharkiv National University, 61022 Kharkiv, Ukraine; Joint Institute for Nuclear Research, 141980 Dubna, Russian Federation; Max Planck Institute for Nuclear Physics, 69117 Heidelberg, Germany","Gavriljuk J.M., Baksan Neutrino Observatory, Institute for Nuclear Research RAS, 361609 Neutrino, Russian Federation; Gangapshev A.M., Baksan Neutrino Observatory, Institute for Nuclear Research RAS, 361609 Neutrino, Russian Federation; Gezhaev A.M., Baksan Neutrino Observatory, Institute for Nuclear Research RAS, 361609 Neutrino, Russian Federation; Kazalov V.V., Baksan Neutrino Observatory, Institute for Nuclear Research RAS, 361609 Neutrino, Russian Federation; Kuzminov V.V., Baksan Neutrino Observatory, Institute for Nuclear Research RAS, 361609 Neutrino, Russian Federation; Panasenko S.I., V.N. Karazin Kharkiv National University, 61022 Kharkiv, Ukraine; Ratkevich S.S., V.N. Karazin Kharkiv National University, 61022 Kharkiv, Ukraine; Smolnikov A.A., Joint Institute for Nuclear Research, 141980 Dubna, Russian Federation, Max Planck Institute for Nuclear Physics, 69117 Heidelberg, Germany; Yakimen S.P., Baksan Neutrino Observatory, Institute for Nuclear Research RAS, 361609 Neutrino, Russian Federation","01689002","","NIMAE"
"Tkachenko V.G.","Tkachenko, V.G. (7102820833)","7102820833","Physical theory of useful strength of metallic crystals","2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890559867&doi=10.1007%2fs11223-013-9493-7&partnerID=40&md5=5e15aa8ede89c702fca8fd24790dc099","Frantsevich Institute of Materials Science Problems, National Academy of Sciences of Ukraine, Kiev, Ukraine","Tkachenko V.G., Frantsevich Institute of Materials Science Problems, National Academy of Sciences of Ukraine, Kiev, Ukraine","15739325","",""
